catchment,year,month,distance_m,width_m,rockyoutcrop_percent,boulder_percent,rubble_percent,gravel_percent,detritus_percent,sandsilt_percent,woodbarrier_count,rockbarrier_count,smallbranches_count,largebranches_count,totalbranches_count,trees_count,largeleafpack_count,smallleafpack_count,run_percent,riffle_percent,pool_percent,plungepool_percent,falls_percent,deciduous_percent,coniferous_percent,canopyarea_percent,slope,depth1_cm,depth2_cm,depth3_cm,depth4_cm,depth5_cm
34M,1996,august,230,1.8,0,20,70,10,0,0,0,0,NA,0,76,2,4,2,0,90,5,5,0,100,0,80,moderate,NA,NA,NA,NA,NA
34M,1996,august,240,3.5,0,5,30,55,10,0,1,0,NA,0,68,2,5,4,0,20,70,5,5,100,0,90,moderate,NA,NA,NA,NA,NA
34M,1996,august,250,3,0,15,35,50,0,0,0,0,NA,0,45,2,2,3,0,100,0,0,0,100,0,100,steep,NA,NA,NA,NA,NA
34M,1996,august,260,3.5,0,30,25,45,0,0,0,0,NA,0,74,3,4,3,20,80,0,0,0,100,0,100,steep,NA,NA,NA,NA,NA
34M,1996,august,270,4.7,0,30,25,45,0,0,0,0,NA,0,71,3,4,3,20,65,15,0,0,100,0,100,moderate,NA,NA,NA,NA,NA
34M,1996,august,280,2.7,0,35,20,45,0,0,0,0,NA,0,38,0,1,2,0,100,0,0,0,100,0,95,moderate,NA,NA,NA,NA,NA
34M,1996,august,290,3.5,0,50,5,30,0,15,0,0,NA,0,39,0,1,1,20,70,0,5,5,100,0,100,moderate,NA,NA,NA,NA,NA
34M,1996,august,300,2.8,0,25,30,10,0,35,0,0,NA,0,44,0,0,3,20,80,0,0,0,100,0,100,moderate,NA,NA,NA,NA,NA
34M,1996,august,310,3,0,20,50,30,0,0,0,0,NA,0,100,7,5,4,0,90,10,0,0,100,0,100,moderate,NA,NA,NA,NA,NA
34M,1997,july,10,2.5,0,20,30,30,0,20,0,1,NA,0,15,0,4,8,0,100,0,0,0,97,3,75,moderate,NA,NA,NA,NA,NA
34M,1997,july,20,3,NA,NA,NA,NA,NA,NA,0,0,NA,0,32,3,9,4,0,100,0,0,0,100,0,70,moderate,NA,NA,NA,NA,NA
34M,1997,july,30,3.6,0,20,50,25,0,5,0,0,NA,0,6,1,1,4,0,95,0,0,5,100,0,25,moderate,NA,NA,NA,NA,NA
34M,1997,july,40,2.5,0,30,60,10,0,0,0,1,NA,0,18,1,1,14,0,100,0,0,0,95,5,85,moderate,NA,NA,NA,NA,NA
34M,1997,july,50,2.7,0,70,15,10,0,5,1,0,NA,0,7,1,0,2,0,100,0,0,0,95,5,75,moderate,NA,NA,NA,NA,NA
34M,1997,july,60,4,0,60,30,10,0,0,1,0,NA,0,12,0,0,1,0,96,0,0,4,100,0,90,moderate,NA,NA,NA,NA,NA
34M,1997,july,70,4.3,0,40,15,25,0,20,1,1,NA,0,16,1,0,2,0,85,15,0,0,80,20,70,moderate,NA,NA,NA,NA,NA
34M,1997,july,80,2.2,0,40,15,35,0,10,1,0,NA,0,14,1,4,2,0,100,0,0,0,100,0,90,steep,NA,NA,NA,NA,NA
34M,1997,july,90,2.2,0,50,30,10,0,10,1,1,NA,0,27,2,5,1,0,90,0,8,2,100,0,85,moderate,NA,NA,NA,NA,NA
34M,1997,july,100,3.4,0,30,40,20,0,10,1,1,NA,0,18,1,2,4,0,98,0,0,2,100,0,85,moderate,NA,NA,NA,NA,NA
34M,1997,july,110,2.8,0,15,5,60,0,20,1,0,NA,0,17,5,6,2,0,93,5,0,2,100,0,75,steep,NA,NA,NA,NA,NA
34M,1997,july,120,3.9,0,15,40,45,0,0,0,0,NA,0,23,0,1,5,0,100,0,0,0,100,0,85,steep,NA,NA,NA,NA,NA
34M,1997,july,130,3.4,0,5,35,40,0,20,1,0,NA,0,6,1,0,4,0,100,0,0,0,100,0,90,steep,NA,NA,NA,NA,NA
34M,1997,july,140,4.5,0,10,45,40,0,5,1,0,NA,0,49,2,8,3,0,100,0,0,0,100,0,90,steep,NA,NA,NA,NA,NA
34M,1997,july,150,3.2,0,30,10,50,0,10,1,0,NA,0,16,0,1,3,NA,NA,NA,NA,NA,100,0,90,steep,NA,NA,NA,NA,NA
34M,1997,july,160,2.6,0,20,30,45,0,5,0,1,NA,0,28,0,1,6,0,100,0,0,0,100,0,65,steep,NA,NA,NA,NA,NA
34M,1997,july,170,7.7,0,80,10,5,0,5,2,0,NA,0,59,1,18,6,0,100,0,0,0,100,0,80,steep,NA,NA,NA,NA,NA
34M,1997,july,180,5,0,50,30,20,0,0,0,0,NA,0,23,0,5,3,0,100,0,0,0,100,0,80,steep,NA,NA,NA,NA,NA
34M,1997,july,190,3.8,0,50,40,8,0,2,1,0,NA,0,31,2,2,4,0,100,0,0,0,100,0,85,steep,NA,NA,NA,NA,NA
34M,1997,july,200,3.8,0,50,30,20,0,0,0,0,NA,0,19,0,2,1,0,100,0,0,0,100,0,90,steep,NA,NA,NA,NA,NA
34M,1997,july,210,4.7,0,5,5,50,0,40,1,0,NA,0,21,0,1,1,0,90,7,0,3,100,0,60,steep,NA,NA,NA,NA,NA
34M,1997,july,220,2,0,60,25,10,0,5,0,0,NA,0,29,2,5,1,0,100,0,0,0,100,0,65,steep,NA,NA,NA,NA,NA
34M,1997,july,230,3,0,5,15,45,0,35,1,0,NA,0,34,1,4,3,0,90,8,0,2,100,0,80,steep,NA,NA,NA,NA,NA
34M,1997,july,240,3.3,0,0,25,75,0,0,0,0,NA,0,16,2,1,7,0,100,0,0,0,100,0,90,steep,NA,NA,NA,NA,NA
34M,1997,july,250,4,0,30,40,20,0,10,1,1,NA,0,4,1,2,1,0,100,0,0,0,100,0,95,steep,NA,NA,NA,NA,NA
34M,1997,july,260,4.2,0,50,40,5,0,5,1,1,NA,0,28,0,2,4,0,90,8,0,2,100,0,70,steep,NA,NA,NA,NA,NA
34M,1997,july,270,2.8,0,60,30,10,0,0,0,0,NA,0,10,0,1,9,0,100,0,0,0,100,0,70,steep,NA,NA,NA,NA,NA
34M,1997,july,280,3,0,70,20,8,0,2,1,0,NA,0,14,0,1,4,0,95,0,0,5,100,0,25,steep,NA,NA,NA,NA,NA
34M,1997,july,290,3.5,0,30,55,5,0,10,0,1,NA,0,5,0,1,2,0,100,0,0,0,100,0,80,steep,NA,NA,NA,NA,NA
34M,1997,july,300,2.7,0,50,40,10,0,0,0,0,NA,0,29,1,5,1,0,100,0,0,0,100,0,80,moderate,NA,NA,NA,NA,NA
34M,1997,july,310,4.1,0,10,25,50,5,10,2,0,NA,0,18,1,2,2,0,80,20,0,0,100,0,70,moderate,NA,NA,NA,NA,NA
34M,1998,july,10,NA,NA,NA,NA,NA,NA,NA,0,0,8,0,NA,0,1,3,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1998,july,20,NA,NA,NA,NA,NA,NA,NA,0,0,15,2,NA,0,1,2,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1998,july,30,NA,NA,NA,NA,NA,NA,NA,0,0,17,1,NA,0,1,2,NA,NA,NA,NA,NA,100,0,50,NA,NA,NA,NA,NA,NA
34M,1998,july,40,NA,NA,NA,NA,NA,NA,NA,0,0,9,0,NA,0,0,4,NA,NA,NA,NA,NA,95,5,90,NA,NA,NA,NA,NA,NA
34M,1998,july,50,NA,NA,NA,NA,NA,NA,NA,0,0,31,2,NA,0,0,7,NA,NA,NA,NA,NA,95,5,90,NA,NA,NA,NA,NA,NA
34M,1998,july,60,NA,NA,NA,NA,NA,NA,NA,0,0,21,1,NA,0,1,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1998,july,70,NA,NA,NA,NA,NA,NA,NA,2,0,24,0,NA,0,0,2,NA,NA,NA,NA,NA,100,0,100,NA,NA,NA,NA,NA,NA
34M,1998,july,80,NA,NA,NA,NA,NA,NA,NA,0,0,19,2,NA,1,2,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1998,july,90,NA,NA,NA,NA,NA,NA,NA,0,0,35,3,NA,1,1,4,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1998,july,100,NA,NA,NA,NA,NA,NA,NA,0,0,43,1,NA,0,2,5,NA,NA,NA,NA,NA,100,0,100,NA,NA,NA,NA,NA,NA
34M,1998,july,110,NA,NA,NA,NA,NA,NA,NA,1,0,27,1,NA,0,1,9,NA,NA,NA,NA,NA,95,5,95,NA,NA,NA,NA,NA,NA
34M,1998,july,120,NA,NA,NA,NA,NA,NA,NA,1,0,28,1,NA,0,0,13,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1998,july,130,NA,NA,NA,NA,NA,NA,NA,0,0,37,0,NA,0,2,4,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1998,july,140,NA,NA,NA,NA,NA,NA,NA,2,0,10,0,NA,1,1,4,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1998,july,150,NA,NA,NA,NA,NA,NA,NA,0,0,65,1,NA,0,0,4,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1998,july,160,NA,NA,NA,NA,NA,NA,NA,0,0,59,1,NA,0,0,6,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1998,july,170,NA,NA,NA,NA,NA,NA,NA,0,0,45,2,NA,0,2,12,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
34M,1998,july,180,NA,NA,NA,NA,NA,NA,NA,0,0,78,4,NA,1,5,14,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1998,july,190,NA,NA,NA,NA,NA,NA,NA,0,0,41,1,NA,0,1,6,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1998,july,200,NA,NA,NA,NA,NA,NA,NA,0,0,29,3,NA,1,1,6,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1998,july,210,NA,NA,NA,NA,NA,NA,NA,0,0,22,1,NA,0,0,4,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1998,july,220,NA,NA,NA,NA,NA,NA,NA,1,0,32,2,NA,2,1,6,NA,NA,NA,NA,NA,100,0,75,NA,NA,NA,NA,NA,NA
34M,1998,july,230,NA,NA,NA,NA,NA,NA,NA,0,0,15,0,NA,0,0,2,NA,NA,NA,NA,NA,100,0,80,NA,NA,NA,NA,NA,NA
34M,1998,july,240,NA,NA,NA,NA,NA,NA,NA,2,0,10,0,NA,0,2,4,NA,NA,NA,NA,NA,100,0,65,NA,NA,NA,NA,NA,NA
34M,1998,july,250,NA,NA,NA,NA,NA,NA,NA,0,0,52,1,NA,0,1,7,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1998,july,260,NA,NA,NA,NA,NA,NA,NA,0,0,72,2,NA,2,10,2,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1998,july,270,NA,NA,NA,NA,NA,NA,NA,0,0,67,2,NA,0,3,8,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1998,july,280,NA,NA,NA,NA,NA,NA,NA,0,0,40,1,NA,0,0,7,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1998,july,290,NA,NA,NA,NA,NA,NA,NA,1,0,21,0,NA,0,0,4,NA,NA,NA,NA,NA,100,0,50,NA,NA,NA,NA,NA,NA
34M,1998,july,300,NA,NA,NA,NA,NA,NA,NA,0,0,23,0,NA,0,0,3,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
34M,1998,july,310,NA,NA,NA,NA,NA,NA,NA,0,0,46,2,NA,0,3,3,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1999,july,10,NA,NA,NA,NA,NA,NA,NA,0,0,39,0,NA,0,1,2,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1999,july,20,NA,NA,NA,NA,NA,NA,NA,0,0,37,2,NA,0,1,2,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1999,july,30,NA,NA,NA,NA,NA,NA,NA,0,0,22,2,NA,0,0,2,NA,NA,NA,NA,NA,95,5,75,NA,NA,NA,NA,NA,NA
34M,1999,july,40,NA,NA,NA,NA,NA,NA,NA,0,0,26,0,NA,0,0,2,NA,NA,NA,NA,NA,95,5,95,NA,NA,NA,NA,NA,NA
34M,1999,july,50,NA,NA,NA,NA,NA,NA,NA,0,0,56,3,NA,0,2,1,NA,NA,NA,NA,NA,95,5,95,NA,NA,NA,NA,NA,NA
34M,1999,july,60,NA,NA,NA,NA,NA,NA,NA,1,0,34,1,NA,0,0,2,NA,NA,NA,NA,NA,95,5,95,NA,NA,NA,NA,NA,NA
34M,1999,july,70,NA,NA,NA,NA,NA,NA,NA,2,0,32,0,NA,0,0,0,NA,NA,NA,NA,NA,95,5,95,NA,NA,NA,NA,NA,NA
34M,1999,july,80,NA,NA,NA,NA,NA,NA,NA,0,0,70,5,NA,0,2,0,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1999,july,90,NA,NA,NA,NA,NA,NA,NA,0,0,53,4,NA,0,0,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1999,july,100,NA,NA,NA,NA,NA,NA,NA,0,0,56,2,NA,0,1,3,NA,NA,NA,NA,NA,95,5,100,NA,NA,NA,NA,NA,NA
34M,1999,july,110,NA,NA,NA,NA,NA,NA,NA,1,0,40,0,NA,1,0,2,NA,NA,NA,NA,NA,95,5,95,NA,NA,NA,NA,NA,NA
34M,1999,july,120,NA,NA,NA,NA,NA,NA,NA,0,0,61,2,NA,0,1,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1999,july,130,NA,NA,NA,NA,NA,NA,NA,1,0,16,0,NA,0,4,1,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1999,july,140,NA,NA,NA,NA,NA,NA,NA,1,0,59,0,NA,0,0,2,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1999,july,150,NA,NA,NA,NA,NA,NA,NA,0,0,52,1,NA,0,1,1,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1999,july,160,NA,NA,NA,NA,NA,NA,NA,0,0,104,4,NA,0,2,5,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
34M,1999,july,170,NA,NA,NA,NA,NA,NA,NA,0,0,179,3,NA,1,1,3,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1999,july,180,NA,NA,NA,NA,NA,NA,NA,0,0,60,0,NA,0,1,3,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1999,july,190,NA,NA,NA,NA,NA,NA,NA,0,0,50,3,NA,0,0,1,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1999,july,200,NA,NA,NA,NA,NA,NA,NA,0,0,64,3,NA,0,1,2,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,1999,july,210,NA,NA,NA,NA,NA,NA,NA,0,0,26,4,NA,0,0,2,NA,NA,NA,NA,NA,100,0,80,NA,NA,NA,NA,NA,NA
34M,1999,july,220,NA,NA,NA,NA,NA,NA,NA,0,0,12,1,NA,0,0,1,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
34M,1999,july,230,NA,NA,NA,NA,NA,NA,NA,2,0,27,0,NA,0,0,0,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1999,july,240,NA,NA,NA,NA,NA,NA,NA,0,0,82,2,NA,0,0,3,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1999,july,250,NA,NA,NA,NA,NA,NA,NA,0,0,72,1,NA,0,1,2,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
34M,1999,july,260,NA,NA,NA,NA,NA,NA,NA,0,0,80,2,NA,0,0,5,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1999,july,270,NA,NA,NA,NA,NA,NA,NA,0,0,76,0,NA,0,2,1,NA,NA,NA,NA,NA,100,0,100,NA,NA,NA,NA,NA,NA
34M,1999,july,280,NA,NA,NA,NA,NA,NA,NA,0,0,31,0,NA,0,0,1,NA,NA,NA,NA,NA,100,0,85,NA,NA,NA,NA,NA,NA
34M,1999,july,290,NA,NA,NA,NA,NA,NA,NA,0,0,48,0,NA,0,0,2,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1999,july,300,NA,NA,NA,NA,NA,NA,NA,0,0,58,2,NA,0,2,2,NA,NA,NA,NA,NA,100,0,90,NA,NA,NA,NA,NA,NA
34M,1999,july,310,NA,NA,NA,NA,NA,NA,NA,0,0,84,2,NA,0,2,1,NA,NA,NA,NA,NA,100,0,95,NA,NA,NA,NA,NA,NA
34M,2000,july,10,2.6,NA,NA,NA,NA,NA,NA,0,0,43,0,NA,0,0,9,NA,NA,NA,NA,NA,95,5,80,NA,1,9,13,10,2
34M,2000,july,20,3.3,NA,NA,NA,NA,NA,NA,0,0,84,2,NA,0,3,9,NA,NA,NA,NA,NA,100,0,85,NA,1,6,11,22,4
34M,2000,july,30,3.6,NA,NA,NA,NA,NA,NA,0,0,64,1,NA,0,3,6,NA,NA,NA,NA,NA,95,5,90,NA,5,7,8,3,2
34M,2000,july,40,2.2,NA,NA,NA,NA,NA,NA,0,0,40,0,NA,0,1,10,NA,NA,NA,NA,NA,95,5,90,NA,5,5,9,15,4
34M,2000,july,50,3.1,NA,NA,NA,NA,NA,NA,0,0,87,6,NA,0,7,11,NA,NA,NA,NA,NA,100,0,80,NA,13,5,9,10,4
34M,2000,july,60,4.3,NA,NA,NA,NA,NA,NA,0,0,74,0,NA,0,4,7,NA,NA,NA,NA,NA,95,5,90,NA,5,9,5,3,9
34M,2000,july,70,3.6,NA,NA,NA,NA,NA,NA,2,0,80,0,NA,0,3,4,NA,NA,NA,NA,NA,100,0,90,NA,5,10,13,10,7
34M,2000,july,80,1.2,NA,NA,NA,NA,NA,NA,0,0,125,3,NA,0,6,7,NA,NA,NA,NA,NA,100,0,90,NA,6,9,8,17,7
34M,2000,july,90,2.6,NA,NA,NA,NA,NA,NA,0,0,72,5,NA,0,3,8,NA,NA,NA,NA,NA,95,5,95,NA,1,7,19,15,20
34M,2000,july,100,3.2,NA,NA,NA,NA,NA,NA,0,0,124,3,NA,0,5,13,NA,NA,NA,NA,NA,100,0,95,NA,3,13,6,9,2
34M,2000,july,110,4.4,NA,NA,NA,NA,NA,NA,2,0,42,0,NA,0,1,4,NA,NA,NA,NA,NA,90,10,90,NA,3,7,16,14,10
34M,2000,july,120,4.4,NA,NA,NA,NA,NA,NA,1,0,85,3,NA,0,2,9,NA,NA,NA,NA,NA,95,5,90,NA,1,3,1,5,12
34M,2000,july,130,3.9,NA,NA,NA,NA,NA,NA,0,0,85,3,NA,0,6,7,NA,NA,NA,NA,NA,95,5,90,NA,5,14,19,10,4
34M,2000,july,140,4,NA,NA,NA,NA,NA,NA,2,0,57,0,NA,0,3,4,NA,NA,NA,NA,NA,100,0,90,NA,10,11,16,17,7
34M,2000,july,150,5.7,NA,NA,NA,NA,NA,NA,0,0,59,2,NA,0,2,10,NA,NA,NA,NA,NA,100,0,90,NA,2,6,25,10,7
34M,2000,july,160,3.5,NA,NA,NA,NA,NA,NA,0,0,77,2,NA,0,2,8,NA,NA,NA,NA,NA,100,0,85,NA,1,4,13,10,15
34M,2000,july,170,3.5,NA,NA,NA,NA,NA,NA,0,0,235,6,NA,0,13,21,NA,NA,NA,NA,NA,100,0,90,NA,6,5,5,7,2
34M,2000,july,180,7.9,NA,NA,NA,NA,NA,NA,0,0,174,4,NA,0,16,12,NA,NA,NA,NA,NA,100,0,90,NA,11,8,5,6,8
34M,2000,july,190,4.7,NA,NA,NA,NA,NA,NA,0,0,55,1,NA,0,4,5,NA,NA,NA,NA,NA,100,0,90,NA,1,10,14,1,3
34M,2000,july,200,4.3,NA,NA,NA,NA,NA,NA,0,0,100,4,NA,0,5,12,NA,NA,NA,NA,NA,100,0,90,NA,3,6,8,5,5
34M,2000,july,210,4,NA,NA,NA,NA,NA,NA,0,0,52,1,NA,0,7,14,NA,NA,NA,NA,NA,100,0,85,NA,5,10,5,5,6
34M,2000,july,220,3.9,NA,NA,NA,NA,NA,NA,1,0,53,1,NA,0,1,7,NA,NA,NA,NA,NA,100,0,70,NA,5,11,9,10,2
34M,2000,july,230,2.2,NA,NA,NA,NA,NA,NA,1,0,22,1,NA,0,3,6,NA,NA,NA,NA,NA,100,0,75,NA,8,11,16,14,13
34M,2000,july,240,5.3,NA,NA,NA,NA,NA,NA,1,0,72,0,NA,0,4,0,NA,NA,NA,NA,NA,100,0,80,NA,6,15,6,15,16
34M,2000,july,250,3.6,NA,NA,NA,NA,NA,NA,0,0,62,1,NA,0,4,10,NA,NA,NA,NA,NA,100,0,80,NA,5,16,11,10,10
34M,2000,july,260,4.8,NA,NA,NA,NA,NA,NA,0,0,93,3,NA,0,6,8,NA,NA,NA,NA,NA,100,0,90,NA,2,4,5,4,3
34M,2000,july,270,4.5,NA,NA,NA,NA,NA,NA,0,0,134,1,NA,0,11,13,NA,NA,NA,NA,NA,100,0,90,NA,5,4,5,10,9
34M,2000,july,280,4.1,NA,NA,NA,NA,NA,NA,1,0,120,0,NA,0,7,12,NA,NA,NA,NA,NA,100,0,90,NA,3,10,14,11,43
34M,2000,july,290,3.2,NA,NA,NA,NA,NA,NA,0,0,54,0,NA,1,5,9,NA,NA,NA,NA,NA,95,5,75,NA,6,10,13,19,5
34M,2000,july,300,3,NA,NA,NA,NA,NA,NA,0,0,72,0,NA,0,0,11,NA,NA,NA,NA,NA,95,5,90,NA,1,7,22,17,6
34M,2000,july,310,3.1,NA,NA,NA,NA,NA,NA,0,0,107,0,NA,0,4,6,NA,NA,NA,NA,NA,100,0,95,NA,2,5,6,5,5
34U,1996,august,320,2,0,5,15,80,0,0,0,0,NA,0,70,5,4,2,40,60,0,0,0,100,0,100,low,NA,NA,NA,NA,NA
34U,1996,august,330,2.5,0,0,5,90,5,0,0,0,NA,0,82,5,0,2,10,85,5,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,340,2.6,0,0,40,30,30,0,1,1,NA,0,40,0,0,3,50,20,30,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,350,2.9,0,0,20,30,50,0,0,0,NA,0,53,1,2,1,40,50,10,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,360,2.3,0,5,25,70,0,0,0,0,NA,0,100,4,5,3,0,70,20,5,5,60,40,100,low,NA,NA,NA,NA,NA
34U,1996,august,370,3.2,0,5,20,60,15,0,0,0,NA,0,56,3,1,2,10,60,30,0,0,100,0,90,low,NA,NA,NA,NA,NA
34U,1996,august,380,1.8,0,0,50,40,5,5,0,0,NA,0,46,5,0,3,30,70,0,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,390,2.2,0,5,0,70,25,0,1,0,NA,0,64,5,2,0,10,60,30,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,400,1.9,0,5,0,75,20,0,0,0,NA,0,65,2,0,1,20,70,10,0,0,100,0,100,low,NA,NA,NA,NA,NA
34U,1996,august,410,2,0,5,35,60,0,0,0,0,NA,0,22,1,1,1,15,80,5,0,0,100,0,100,low,NA,NA,NA,NA,NA
34U,1996,august,420,2.3,0,0,25,65,0,10,1,0,NA,0,20,4,1,3,55,45,0,0,0,90,10,90,low,NA,NA,NA,NA,NA
34U,1996,august,430,1.2,0,0,0,15,20,65,0,0,NA,0,74,6,6,4,20,60,20,0,0,50,50,50,low,NA,NA,NA,NA,NA
34U,1996,august,440,1.8,0,0,0,30,40,30,1,0,NA,0,65,3,4,4,0,60,40,0,0,60,40,90,low,NA,NA,NA,NA,NA
34U,1996,august,450,1.4,0,0,10,80,0,10,0,0,NA,0,80,8,4,6,10,70,20,0,0,60,40,40,low,NA,NA,NA,NA,NA
34U,1996,august,460,0.9,0,0,40,50,5,5,2,0,NA,0,75,6,1,1,0,90,10,0,0,40,60,100,low,NA,NA,NA,NA,NA
34U,1996,august,470,1.7,0,20,20,60,0,0,1,0,NA,0,64,1,2,1,10,90,0,0,0,75,25,100,low,NA,NA,NA,NA,NA
34U,1996,august,480,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
34U,1996,august,490,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
34U,1996,august,500,1.1,0,0,0,10,80,10,0,0,NA,0,80,3,3,0,40,20,40,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,510,1.3,0,0,5,60,35,0,1,0,NA,0,60,2,5,2,20,30,50,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,520,1.5,0,10,10,30,50,0,2,0,NA,0,50,4,3,3,10,60,30,0,0,NA,NA,100,low,NA,NA,NA,NA,NA
34U,1996,august,530,1.6,NA,NA,NA,NA,NA,NA,0,0,NA,0,91,1,0,0,85,5,10,0,0,75,25,100,low,NA,NA,NA,NA,NA
34U,1996,august,540,2,0,0,0,80,15,5,2,0,NA,0,58,1,1,3,65,5,25,0,5,60,40,100,low,NA,NA,NA,NA,NA
34U,1996,august,550,1.3,0,0,5,90,0,5,0,0,NA,0,78,3,1,4,40,40,20,0,0,90,10,100,low,NA,NA,NA,NA,NA
34U,1996,august,560,3,0,5,50,40,5,0,1,0,NA,0,46,4,1,6,0,80,20,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,570,1.4,0,15,65,20,0,0,0,0,NA,0,30,2,2,5,5,95,0,0,0,100,0,100,low,NA,NA,NA,NA,NA
34U,1996,august,580,1.5,NA,NA,NA,NA,NA,NA,0,0,NA,0,63,2,4,6,20,80,0,0,0,100,0,100,low,NA,NA,NA,NA,NA
34U,1996,august,590,1.8,0,20,0,70,10,0,2,0,NA,0,44,3,4,1,50,40,10,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,600,2.9,0,0,20,50,30,0,2,0,NA,0,43,2,1,1,45,5,50,0,0,95,5,90,low,NA,NA,NA,NA,NA
34U,1996,august,610,1.7,0,0,75,25,0,0,0,0,NA,0,50,2,2,3,30,70,0,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,620,1.9,NA,NA,NA,NA,NA,NA,1,0,NA,0,24,3,1,1,5,95,0,0,0,95,5,100,low,NA,NA,NA,NA,NA
34U,1996,august,630,2,0,5,80,15,0,0,0,0,NA,0,60,2,2,5,0,100,0,0,0,100,0,100,low,NA,NA,NA,NA,NA
34U,1996,august,640,2.7,0,15,25,40,20,0,2,0,NA,0,22,3,0,5,0,70,30,0,0,100,0,100,moderate,NA,NA,NA,NA,NA
34U,1996,august,650,2.5,0,50,40,0,10,0,1,0,NA,0,14,2,2,1,0,90,10,0,0,100,0,100,moderate,NA,NA,NA,NA,NA
34U,1996,august,660,1.9,0,50,35,15,0,0,0,0,NA,0,67,0,2,1,0,95,5,0,0,100,0,100,moderate,NA,NA,NA,NA,NA
